n_qubits,sample_idx,gradient_value
4,201,0.3605038523674011
4,202,0.031280532479286194
4,203,0.12507674098014832
4,204,0.20247402787208557
4,205,0.517204761505127
4,206,-0.12705814838409424
4,207,-0.032941099256277084
4,208,0.022414404898881912
4,209,0.32706573605537415
4,210,0.13081297278404236
4,211,-0.34252622723579407
4,212,-0.2773282825946808
4,213,-0.07313448190689087
4,214,-0.0604037269949913
4,215,0.39343684911727905
4,216,-0.01635938324034214
4,217,-0.2538951635360718
4,218,-0.050074610859155655
4,219,0.12757042050361633
4,220,0.16602331399917603
4,221,0.005565552972257137
4,222,0.3281305432319641
4,223,-0.3795045018196106
4,224,0.0206872820854187
4,225,0.2110140025615692
4,226,-0.07206234335899353
4,227,-0.0797979012131691
4,228,0.03597082942724228
4,229,-0.055726464837789536
4,230,-0.21876266598701477
4,231,0.05587031692266464
4,232,0.04967433214187622
4,233,-0.02454788237810135
4,234,0.011216305196285248
4,235,-0.07650023698806763
4,236,0.3868701756000519
4,237,-0.07767626643180847
4,238,-0.012203242629766464
4,239,0.1023944690823555
4,240,-0.3588482141494751
4,241,0.3252023458480835
4,242,0.16228756308555603
4,243,0.08965155482292175
4,244,-0.060766518115997314
4,245,0.11135753989219666
4,246,-0.24505168199539185
4,247,-0.1654857099056244
4,248,0.01586458832025528
4,249,-0.5908562541007996
4,250,-0.22609815001487732
4,251,0.04121871665120125
4,252,-0.17180956900119781
4,253,-0.23265834152698517
4,254,-0.3367171883583069
4,255,-0.2818397879600525
4,256,-0.2922116816043854
4,257,-0.054514359682798386
4,258,-0.6515641808509827
4,259,-0.03322234004735947
4,260,0.3519165515899658
4,261,-0.1604170948266983
4,262,-0.31238406896591187
4,263,0.24138765037059784
4,264,0.15772384405136108
4,265,0.2219863086938858
4,266,0.02863018587231636
4,267,0.016788577660918236
4,268,0.4613655209541321
4,269,-0.042715054005384445
4,270,0.06921136379241943
4,271,-0.1321888566017151
4,272,0.020363345742225647
4,273,0.016202151775360107
4,274,-0.055561572313308716
4,275,0.06743032485246658
4,276,0.09222454577684402
4,277,-0.3414745032787323
4,278,0.11070313304662704
4,279,-0.11719667911529541
4,280,-0.16572821140289307
4,281,-0.2677954137325287
4,282,-0.11056449264287949
4,283,0.06262300908565521
4,284,0.044454462826251984
4,285,0.02170543186366558
4,286,-0.18494494259357452
4,287,-0.3079677224159241
4,288,-0.44619888067245483
4,289,0.03772403672337532
4,290,0.29412925243377686
4,291,-0.05880167707800865
4,292,-0.07504598051309586
4,293,-0.04185178503394127
4,294,-0.1991308331489563
4,295,-0.30615246295928955
4,296,-0.18226920068264008
4,297,0.21178977191448212
4,298,-0.14023296535015106
4,299,-0.11262527108192444
6,0,-0.031677067279815674
6,1,-0.06287753582000732
6,2,-0.01057370100170374
6,3,-0.2599897086620331
6,4,-0.18350280821323395
6,5,-0.11072760075330734
6,6,-0.005873842164874077
6,7,0.06791526079177856
6,8,0.048112377524375916
6,9,0.15429386496543884
6,10,0.006891991943120956
6,11,0.006165296770632267
6,12,-0.04705381393432617
6,13,0.10997168719768524
6,14,-0.07221802324056625
6,15,0.046539608389139175
6,16,-0.04262338578701019
6,17,-0.07865321636199951
6,18,-0.061373256146907806
6,19,-0.023983463644981384
6,20,-0.06010042503476143
6,21,-0.054895367473363876
6,22,0.1506471037864685
6,23,0.016610264778137207
6,24,-0.03329019621014595
6,25,0.09822173416614532
6,26,0.009168881922960281
6,27,0.08507055789232254
6,28,-0.12398874014616013
6,29,-0.02852463908493519
6,30,-0.24930360913276672
6,31,0.00480672437697649
6,32,-0.036254435777664185
6,33,-0.04364973306655884
6,34,0.06146032363176346
6,35,0.014362224377691746
6,36,0.08609233796596527
6,37,0.03619995713233948
6,38,-0.06584709882736206
6,39,0.06555285304784775
6,40,0.011392246931791306
6,41,-0.005251601338386536
6,42,0.039755575358867645
6,43,0.009694790467619896
6,44,-0.20726990699768066
6,45,-0.08396770805120468
6,46,-0.005033235996961594
6,47,-0.06596727669239044
6,48,0.02912527695298195
6,49,0.08417459577322006
6,50,0.06344826519489288
6,51,-0.024540884420275688
6,52,0.014392346143722534
6,53,0.10601621866226196
6,54,0.07108305394649506
6,55,0.00819402001798153
6,56,0.0017526124138385057
6,57,-0.01615327037870884
6,58,0.010763958096504211
6,59,0.2005089968442917
6,60,-0.034564606845378876
6,61,-0.08010873943567276
6,62,-0.04755638167262077
6,63,0.005728722549974918
6,64,0.013891546986997128
6,65,-0.020990528166294098
6,66,0.17276042699813843
6,67,-0.008328557945787907
6,68,0.046884361654520035
6,69,0.04994213581085205
6,70,-0.0032507702708244324
6,71,-0.6215014457702637
6,72,0.019405268132686615
6,73,0.11080824583768845
6,74,0.006025101989507675
6,75,0.06196293234825134
6,76,-0.15201234817504883
6,77,-0.014316193759441376
6,78,-0.32389163970947266
6,79,-0.09801362454891205
6,80,-0.03910103067755699
6,81,0.1298975944519043
6,82,0.023523978888988495
6,83,0.08039604127407074
6,84,-0.03816475719213486
6,85,-0.0016513383015990257
6,86,0.009313125163316727
6,87,-0.043819814920425415
6,88,0.12177391350269318
6,89,-0.0913005992770195
6,90,-0.12076278775930405
6,91,-0.12656307220458984
6,92,0.23941685259342194
6,93,0.11118179559707642
6,94,0.02763686701655388
6,95,-0.11506472527980804
6,96,-0.0534057542681694
6,97,0.20255273580551147
6,98,-0.017931735143065453
6,99,-0.17017121613025665
6,100,-0.09760653227567673
6,101,0.25168463587760925
6,102,-0.07099083811044693
6,103,0.20500853657722473
6,104,-0.193439781665802
6,105,0.10840956121683121
6,106,0.06238419562578201
6,107,-0.0002835392951965332
6,108,-0.14669671654701233
6,109,0.04567179083824158
6,110,0.017194965854287148
6,111,0.03711831569671631
6,112,0.00013188272714614868
6,113,-0.007061660289764404
6,114,-0.02962321974337101
6,115,0.10953738540410995
6,116,-0.016514811664819717
6,117,0.2765182852745056
6,118,-0.032424576580524445
6,119,-0.014598062261939049
6,120,-0.0022076168097555637
6,121,-0.015341836959123611
6,122,-0.005791590083390474
6,123,0.023379553109407425
6,124,-0.06730587035417557
6,125,-0.048457469791173935
6,126,-0.04861085116863251
6,127,-0.0474151149392128
6,128,-0.014413474127650261
6,129,-0.06486229598522186
6,130,0.03281111642718315
6,131,-0.19606158137321472
6,132,0.010779306292533875
6,133,-0.023908577859401703
6,134,-0.029484327882528305
6,135,-0.05574352294206619
6,136,-0.03161429613828659
6,137,-0.022220339626073837
6,138,0.1408923864364624
6,139,-0.020889917388558388
6,140,0.034067463129758835
6,141,0.0036010153125971556
6,142,0.008773276582360268
6,143,0.10378021746873856
6,144,-0.03719065710902214
6,145,0.05077414959669113
6,146,-0.023897018283605576
6,147,0.0007138684159144759
6,148,0.21507740020751953
6,149,-0.12153777480125427
6,150,-0.042149532586336136
6,151,-0.019217871129512787
6,152,0.02595534175634384
6,153,-0.3962322771549225
6,154,0.015075300820171833
6,155,-0.002116034971550107
6,156,0.01645258069038391
6,157,0.10640192776918411
6,158,0.04219929873943329
6,159,0.0419657826423645
6,160,-0.31589818000793457
6,161,0.004989982582628727
6,162,0.018622271716594696
6,163,-0.18893694877624512
6,164,0.21228833496570587
6,165,0.07055843621492386
6,166,-0.020098209381103516
6,167,-0.0330541767179966
6,168,0.03765060752630234
6,169,0.058810845017433167
6,170,0.07638818770647049
6,171,-0.0757894515991211
6,172,-0.2653573155403137
6,173,0.03493458032608032
6,174,-0.034525927156209946
6,175,0.04133837670087814
6,176,-0.007695628330111504
6,177,0.0019388666842132807
6,178,-0.06822112947702408
6,179,-0.014545628800988197
6,180,-0.2906593978404999
6,181,0.30754685401916504
6,182,-0.1730080097913742
6,183,-0.0012136083096265793
6,184,0.020801790058612823
6,185,0.037211064249277115
6,186,-0.2565198242664337
6,187,0.023488249629735947
6,188,-0.036870796233415604
6,189,-0.07461049407720566
6,190,0.1770356446504593
6,191,-0.008354300633072853
6,192,0.04395747557282448
6,193,-0.021384842693805695
6,194,-0.27840128540992737
6,195,-0.026605170220136642
6,196,0.1944635957479477
6,197,0.0038794130086898804
6,198,0.009246140718460083
6,199,0.05947783216834068
6,200,-0.19567394256591797
6,201,0.040100228041410446
6,202,0.17776907980442047
6,203,0.0006888214265927672
6,204,-0.021764546632766724
6,205,-0.054007332772016525
6,206,-0.042922522872686386
6,207,0.018675856292247772
6,208,0.13572661578655243
6,209,0.02373691275715828
6,210,0.007802060339599848
6,211,-0.015544319525361061
6,212,0.03285149112343788
6,213,0.0471625030040741
6,214,0.06211204081773758
6,215,-0.009681709110736847
6,216,0.015265749767422676
6,217,0.10351184010505676
6,218,-0.1741853654384613
6,219,0.03298688679933548
6,220,0.0117212925106287
6,221,-0.12562240660190582
6,222,-0.051674194633960724
6,223,-0.23294197022914886
6,224,0.07020226120948792
6,225,0.011401542462408543
6,226,0.17161864042282104
6,227,0.10135184228420258
6,228,0.005785957910120487
6,229,0.027245432138442993
6,230,-0.06871706992387772
6,231,-0.04191392660140991
6,232,0.23977625370025635
6,233,-0.02901538461446762
6,234,0.0708426982164383
6,235,0.06447485834360123
6,236,0.06742700934410095
6,237,-0.010283490642905235
6,238,0.18428568542003632
6,239,-0.026251167058944702
6,240,0.4021349251270294
6,241,0.036693673580884933
6,242,0.17814847826957703
6,243,-0.027836229652166367
6,244,-0.05217783898115158
6,245,-0.04919711872935295
6,246,-0.03354032337665558
6,247,0.040267400443553925
6,248,-0.002137552946805954
6,249,0.03964870050549507
6,250,-0.031060997396707535
6,251,-0.16764084994792938
6,252,0.006370736751705408
6,253,-0.03843209519982338
6,254,-0.0012749272864311934
6,255,0.00549805723130703
6,256,0.16809618473052979
6,257,-0.03280067816376686
6,258,0.06321729719638824
6,259,0.05474930629134178
6,260,0.11054066568613052
6,261,0.036416810005903244
6,262,0.07700999081134796
6,263,-0.304740309715271
6,264,0.11615248024463654
6,265,-0.016805605962872505
6,266,-0.015326527878642082
6,267,0.09218276292085648
6,268,-0.06170596554875374
6,269,0.344056636095047
6,270,0.032254114747047424
6,271,-0.0060085877776145935
6,272,-0.03327006846666336
6,273,-0.040206603705883026
6,274,0.10006535798311234
6,275,0.006711742840707302
6,276,0.022772222757339478
6,277,0.04290603846311569
6,278,-0.028480032458901405
6,279,0.00315774604678154
6,280,-0.06765920668840408
6,281,-0.0028276159428060055
6,282,0.03078339993953705
6,283,-0.002664359752088785
6,284,0.06897222995758057
6,285,0.022522130981087685
6,286,0.07555072009563446
6,287,0.0014457926154136658
6,288,0.019979769363999367
6,289,0.02624962478876114
6,290,0.05271846055984497
6,291,-0.014793283306062222
6,292,-0.020323853939771652
6,293,-0.03882913663983345
6,294,0.24859726428985596
6,295,0.1958678811788559
6,296,-0.14391261339187622
6,297,0.05723585933446884
6,298,0.006100077647715807
6,299,-0.029052406549453735
8,0,-0.07164789736270905
8,1,-0.003917998168617487
8,2,0.11942508071660995
8,3,0.004366973415017128
8,4,0.06387057900428772
8,5,0.03473728522658348
8,6,0.02102482132613659
8,7,-0.042063262313604355
8,8,0.015276651829481125
8,9,-0.03387771174311638
8,10,-0.008252495899796486
8,11,0.11175963282585144
8,12,-0.007132132537662983
8,13,-0.030232638120651245
8,14,-0.006881628185510635
8,15,0.005285392515361309
8,16,0.06618592888116837
8,17,-0.05861838161945343
8,18,0.0015316455392166972
8,19,-0.0026462944224476814
8,20,-0.01429293304681778
8,21,-0.030585603788495064
8,22,0.09658260643482208
8,23,0.018223417922854424
8,24,0.009441893547773361
8,25,0.015599532052874565
8,26,-0.0003389023768249899
8,27,-0.04173312708735466
8,28,-0.011636298149824142
8,29,0.004101472906768322
8,30,-0.04428580775856972
8,31,-0.06880441308021545
8,32,0.028465772047638893
8,33,0.010475404560565948
8,34,0.006097279489040375
8,35,-0.002286085393279791
8,36,0.0077911983244121075
8,37,-0.0040988922119140625
8,38,0.0016876974841579795
8,39,-0.001815508003346622
8,40,-0.0034778593108057976
8,41,0.027311572805047035
8,42,-0.03392970189452171
8,43,0.08875627815723419
8,44,-0.027724966406822205
8,45,-0.02159123867750168
8,46,0.014813300222158432
8,47,-0.0450381301343441
8,48,0.09757005423307419
8,49,-0.047575585544109344
8,50,-0.0023877318017184734
8,51,-0.12306604534387589
8,52,-0.006016090512275696
8,53,0.026893721893429756
8,54,-0.22548025846481323
8,55,-0.006327344104647636
8,56,0.11201433837413788
8,57,0.003933093510568142
8,58,0.01732473261654377
8,59,0.016627443954348564
8,60,0.017628062516450882
8,61,-0.005490729585289955
8,62,-0.3012009859085083
8,63,-0.010306373238563538
8,64,0.010876128450036049
8,65,-0.02231343649327755
8,66,-0.023659879341721535
8,67,-0.048516180366277695
8,68,-0.0058980947360396385
8,69,-0.20966771245002747
8,70,0.1422673612833023
8,71,0.01797453686594963
8,72,0.026529550552368164
8,73,-0.21970632672309875
8,74,0.004552638623863459
8,75,0.009027129039168358
8,76,-0.009150376543402672
8,77,-0.0038624112494289875
8,78,0.011624306440353394
8,79,0.007886995561420918
8,80,0.008833715692162514
8,81,0.0026678116992115974
8,82,-0.03392413258552551
8,83,0.009513071738183498
8,84,-0.1037425547838211
8,85,-0.08070079982280731
8,86,0.033843014389276505
8,87,-0.002330279443413019
8,88,0.01558957900851965
8,89,0.002452267101034522
8,90,-0.0005800166400149465
8,91,-0.00648787897080183
8,92,-0.013448108918964863
8,93,-0.0108405202627182
8,94,0.007352909073233604
8,95,0.13708171248435974
8,96,-0.009532803669571877
8,97,0.11417847871780396
8,98,-0.0032850485295057297
8,99,0.017788950353860855
8,100,-0.1612771600484848
8,101,0.018554072827100754
8,102,-0.007338117808103561
8,103,0.010241976007819176
8,104,0.017886556684970856
8,105,0.003388672135770321
8,106,0.05494925379753113
8,107,-0.008387787267565727
8,108,0.005059842020273209
8,109,-0.00816703587770462
8,110,-0.011391807347536087
8,111,-0.05249393731355667
8,112,0.05730303004384041
8,113,-0.009693419560790062
8,114,-0.11865919828414917
8,115,0.02008948288857937
8,116,0.0026973511558026075
8,117,-0.016664480790495872
8,118,0.02152283675968647
8,119,-0.0734611228108406
8,120,0.06535802036523819
8,121,0.043026670813560486
8,122,-0.05690595135092735
8,123,0.0926978588104248
8,124,0.004769471473991871
8,125,0.07390832901000977
8,126,-0.0007231095805764198
8,127,0.052736494690179825
8,128,-0.00586770661175251
8,129,0.0875101163983345
8,130,-0.0373922735452652
8,131,-0.11325915157794952
8,132,0.0026585599407553673
